帧序列,ID,DistX,DistY,VeloX,VeloY,Length,Width,Heading,AccX,AccY,MissNum,RCS,wExist,Type,MotionPattern,wObstacl,DistLong_rms,DistLat_rms,VreLong_mrs,VreLat_rms,DetStatus,LifeCycles,Car_Velocity,Car_Gear,Car_PowerSupply,Car_YawRate,Car_SteeringAngle,Car_CurverRadius,小时,分钟,秒,毫秒,当前时间,相机帧数,Door_LF,Door_RR,Door_RF,Door_RR,LeftTurnLight,RightTurnLight,DoorLockSts,RadarLocal,DowSwitch,RcwSwitch,RctaSwitch,LcaSwitch,ElkSwitch,RctbSwitch
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.18,-2,2670,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,24,49.4375,2.875,11.9375,0.4375,4.79884,1.798833,0.02999982,-0.25,0.875,20,22,0.96875,4,3,0.9375,0.02734375,1.730469,0.0625,0.0234375,2,31,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-0.1200002,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-3.12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-0.1500002,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-0.2800002,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,0.1899998,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,0.3199998,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-2.04,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,29,14:52:56:925,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,61,14:52:56:958,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1982,0,0,0,0,0,0,0,-1.750886E-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,1,41,83,14:52:56:980,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,25,191.9375,-1,13.75,-0.5,4.79884,1.798833,-0.04000017,0,0,15,28,0.65625,4,3,0.9375,0.3261719,4.5625,0.2128906,0.04882813,2,124,30.2,0,2,0.02,-2,3000,0,1,41,128,14:52:57:024,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.02,-2,3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,24,50.625,2.875,11.9375,0.4375,4.79884,1.798833,0.03999982,-0.21875,0.84375,15,32,0.96875,4,3,0.9375,0.0234375,1.722656,0.07226563,0.02734375,2,32,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-0.1200002,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-3.12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-0.1500002,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-0.2800002,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,0.1899998,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,0.3199998,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-2.04,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,129,14:52:57:025,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1984,0,0,0,0,0,0,0,-1.750886E-07,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,1,41,180,14:52:57:076,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1985,25,193.375,-1,13.75,-0.5,4.79884,1.798833,-0.04000017,0,0,21,28,0.65625,4,3,0.9375,0.3261719,4.5625,0.2128906,0.04882813,2,125,30.2,0,2,0.22,-2,2185,0,1,41,225,14:52:57:121,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,2,0.22,-2,2185,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
